date,U,TH,AC,PE,GR,SP,CNL
2702.965,3.468,9.16,111.094,5.187,92.037,81.296,39.892
2703.09,3.374,9.178,110.687,5.255,91.593,81.305,39.491
2703.215,3.199,9.437,109.741,5.303,90.385,81.317,38.298
2703.34,2.918,9.925,108.918,5.331,90.028,81.331,36.762
2703.465,2.754,10.475,108.643,5.416,90.554,81.344,35.927
2703.59,2.852,10.892,108.801,5.417,91.366,81.354,35.986
2703.715,3.216,11.13,109.719,5.216,92.149,81.36,36.7
2703.84,3.667,11.217,111.059,5.005,92.871,81.362,37.729
2703.965,4.113,11.26,111.724,4.897,93.053,81.357,38.75
2704.09,4.467,11.376,111.65,4.875,92.683,81.348,39.222
2704.215,4.616,11.817,111.277,4.87,92.322,81.334,38.925
2704.34,4.469,12.668,109.865,4.912,91.944,81.318,38.219
2704.465,4.078,13.744,107.829,5.097,91.606,81.301,37.528
2704.59,3.586,14.659,107.308,5.397,91.656,81.283,36.915
2704.715,3.07,15.3,108.222,5.757,92.051,81.264,36.282
2704.84,2.598,15.536,108.779,6.07,91.931,81.243,35.508
2704.965,2.339,15.197,109.078,6.196,91.068,81.219,34.649
2705.09,2.404,14.159,109.596,6.1,90.01,81.191,34.032
2705.215,2.729,12.633,109.444,5.954,89.697,81.159,34.05
2705.34,3.109,10.951,108.598,5.875,90.35,81.124,34.48
2705.465,3.413,9.408,108.129,5.81,91.445,81.086,34.76
2705.59,3.565,8.276,108.068,5.635,92.134,81.045,34.507
2705.715,3.566,7.632,107.991,5.394,91.942,80.998,34.06
2705.84,3.404,7.524,107.247,5.273,90.561,80.944,34.166
2705.965,3.145,7.838,105.545,5.433,88.993,80.878,34.962
2706.09,2.882,8.442,103.582,5.931,87.998,80.8,35.773
2706.215,2.678,9.316,102.545,6.739,88.299,80.708,35.684
2706.34,2.557,10.403,102.581,7.545,89.189,80.606,35.075
2706.465,2.494,11.578,103.701,8.095,89.875,80.495,34.895
2706.59,2.407,12.737,105.603,8.287,90.019,80.381,35.591
2706.715,2.225,13.867,107.661,8.194,89.297,80.269,36.181
2706.84,1.996,14.705,109.012,7.848,87.436,80.167,35.935
2706.965,1.846,14.835,108.938,7.354,84.893,80.08,35.546
2707.09,1.831,14.355,107.983,6.872,82.85,80.013,35.957
2707.215,2.001,13.522,107.008,6.566,83.017,79.968,37.266
2707.34,2.413,12.348,106.357,6.525,84.129,79.944,38.709
2707.465,3.084,10.791,105.843,6.682,83.49,79.935,39.935
2707.59,3.835,9.28,105.206,6.83,80.703,79.939,40.751
2707.715,4.447,8.294,104.613,6.863,79.537,79.95,40.831
2707.84,4.92,7.845,103.981,6.819,81.877,79.963,40.085
2707.965,5.229,7.825,102.989,6.785,85.425,79.974,38.841
2708.09,5.313,8.161,102.569,6.812,87.015,79.985,37.386
2708.215,5.134,8.812,103.472,6.809,86.611,79.997,35.79
2708.34,4.74,9.612,104.904,6.687,85.841,80.014,34.597
2708.465,4.277,10.335,106.289,6.525,85.63,80.041,34.584
2708.59,3.919,10.787,107.746,6.35,86.05,80.081,36.169
2708.715,3.756,10.913,108.521,6.17,86.261,80.136,38.294
2708.84,3.741,10.724,108.548,6.004,85.529,80.203,39.636
2708.965,3.808,10.282,109.149,5.863,84.034,80.278,39.789
2709.09,3.963,9.748,110.171,5.778,83.075,80.355,39.816
2709.215,4.269,9.256,110.397,5.741,83.235,80.428,40.308
2709.34,4.751,8.998,110.002,5.68,84.966,80.493,40.929
2709.465,5.199,9.093,109.869,5.674,87.791,80.549,41.234
2709.59,5.463,9.392,109.883,5.827,90.477,80.595,41.342
2709.715,5.593,9.502,110.774,6.194,91.316,80.631,41.432
2709.84,5.712,9.334,112.395,6.763,90.764,80.663,41.422
2709.965,5.75,9.012,113.34,7.411,90.179,80.693,41.264
2710.09,5.554,8.656,113.391,7.846,89.937,80.725,41.128
2710.215,5.151,8.288,113.098,7.963,89.011,80.759,41.277
2710.34,4.675,8.004,112.411,7.819,87.591,80.796,41.796
2710.465,4.23,7.943,112.56,7.51,87.478,80.836,42.009
2710.59,3.743,8.237,114.063,7.107,88.524,80.877,41.242
2710.715,3.221,8.892,115.472,6.771,88.97,80.914,39.761
2710.84,2.783,9.742,115.484,6.643,88.433,80.948,39.021
2710.965,2.492,10.733,114.185,6.666,88.428,80.974,39.532
2711.09,2.326,11.86,112.305,6.687,90.364,80.99,40.287
2711.215,2.248,12.816,111.019,6.693,92.211,80.994,40.053
2711.34,2.213,13.461,111.287,6.706,92.145,80.984,38.825
2711.465,2.163,13.925,113.411,6.727,91.025,80.958,37.456
2711.59,2.092,14.304,115.702,6.738,90.3,80.914,36.314
2711.715,2.033,14.502,116.251,6.735,90.367,80.852,35.337
2711.84,2,14.52,114.736,6.72,90.584,80.773,34.837
2711.965,1.974,14.434,111.858,6.7,90.739,80.681,35.325
2712.09,1.957,14.271,108.402,6.738,90.321,80.582,36.954
2712.215,2.024,13.917,106.134,6.863,88.996,80.482,38.931
2712.34,2.227,13.385,105.552,7.01,87.881,80.388,40.613
2712.465,2.58,12.685,105.561,7.115,87.675,80.308,41.708
2712.59,3.027,11.853,105.513,7.169,86.966,80.246,42.221
2712.715,3.475,10.933,105.467,7.204,84.983,80.202,42.041
2712.84,3.702,10.371,104.831,7.213,82.971,80.177,41.252
2712.965,3.7,10.331,103.791,7.197,82.398,80.163,40.267
2713.09,3.545,10.725,102.946,7.197,82.751,80.157,39.256
2713.215,3.275,11.375,102.601,7.211,83.109,80.155,38.061
2713.34,2.899,12.252,103.001,7.148,83.652,80.152,36.559
2713.465,2.508,13.276,103.842,7.021,84.981,80.147,34.994
2713.59,2.239,14.113,104.318,6.957,87.009,80.141,33.884
2713.715,2.136,14.529,104.691,6.918,88.66,80.134,33.334
2713.84,2.162,14.357,104.845,6.835,88.553,80.128,33.197
2713.965,2.282,13.676,103.668,6.774,86.836,80.123,33.319
2714.09,2.426,12.734,101.276,6.761,85,80.12,33.659
2714.215,2.515,11.868,99.176,6.666,84.379,80.116,34.059
2714.34,2.595,11.118,97.881,6.465,84.619,80.109,34.533
2714.465,2.699,10.378,97.125,6.286,85.233,80.096,35.319
2714.59,2.795,9.731,97.344,6.141,85.312,80.077,36.097
2714.715,2.836,9.339,99.345,6.071,84.997,80.053,35.869
2714.84,2.807,9.33,102.341,6.177,84.975,80.029,34.186
2714.965,2.738,9.598,103.373,6.4,85.726,80.011,32.259
2715.09,2.661,10.006,102.42,6.531,87.076,80.002,31.438
2715.215,2.509,10.606,101.859,6.602,87.535,80.008,32.417
2715.34,2.268,11.532,101.843,6.835,85.951,80.03,34.407
2715.465,2.004,12.586,101.687,7.265,83.241,80.065,36.203
2715.59,1.835,13.299,102.643,7.645,81.423,80.112,37.183
2715.715,1.812,13.615,104.427,7.872,81.598,80.165,38.199
2715.84,1.972,13.656,105.901,8.061,83.212,80.221,39.581
2715.965,2.245,13.533,106.982,8.263,85.303,80.275,40.075
2716.09,2.492,13.405,107.7,8.291,86.942,80.326,38.885
2716.215,2.634,13.484,108.745,7.929,87.502,80.37,36.801
2716.34,2.66,13.828,109.817,7.217,88.008,80.407,35.509
2716.465,2.584,14.324,109.258,6.43,89.262,80.433,35.466
2716.59,2.39,14.847,107.742,5.873,89.905,80.445,36.505
2716.715,2.104,15.425,107.284,5.763,88.549,80.443,38.15
2716.84,1.824,16.048,107.261,5.965,86.611,80.426,39.932
2716.965,1.652,16.574,107.561,6.217,86.354,80.394,41.024
2717.09,1.589,16.761,108.698,6.46,87.691,80.351,40.79
2717.215,1.664,16.562,109.739,6.591,89.197,80.3,39.488
2717.34,1.988,15.924,109.797,6.619,89.513,80.244,38.308
2717.465,2.661,14.767,109.891,6.659,88.283,80.186,38.281
2717.59,3.727,12.993,110.542,6.706,85.969,80.129,39.43
2717.715,4.926,11.012,111.142,6.635,84.253,80.076,40.708
2717.84,5.968,9.312,111.061,6.572,83.899,80.029,41.169
2717.965,6.767,8.12,110.03,6.722,84.087,79.991,40.58
2718.09,7.305,7.393,108.378,7.108,84.068,79.966,39.315
2718.215,7.466,7.12,106.803,7.645,84.126,79.956,37.784
2718.34,7.159,7.343,105.581,8.143,84.165,79.964,36.362
2718.465,6.473,8.008,105.027,8.31,84.009,79.991,35.606
2718.59,5.599,8.99,105.623,8.082,83.603,80.037,35.852
2718.715,4.662,10.183,106.811,7.567,83.308,80.102,37.061
2718.84,3.793,11.409,107.488,7.054,83.457,80.18,38.465
2718.965,3.055,12.446,107.681,6.608,83.886,80.266,39.332
2719.09,2.626,12.959,107.849,6.2,84.655,80.352,38.96
2719.215,2.481,12.953,107.513,5.956,85.892,80.431,37.792
2719.34,2.588,12.565,106.345,5.989,86.982,80.495,36.8
2719.465,2.867,11.877,106.043,6.058,87.741,80.536,36.697
2719.59,3.303,10.938,107.064,6.049,88.676,80.552,37.017
2719.715,3.786,9.948,107.587,6.039,90.385,80.538,37.261
2719.84,4.153,9.33,107.286,6.056,91.859,80.494,37.528
2719.965,4.361,9.133,107.137,6.09,91.841,80.426,37.961
2720.09,4.453,9.136,106.141,6.106,90.381,80.337,38.273
2720.215,4.457,9.121,104.237,6.142,89.008,80.239,38.151
2720.34,4.379,9.064,102.941,6.277,87.907,80.143,37.54
2720.465,4.245,8.971,103.037,6.399,86.662,80.062,36.261
2720.59,4.105,8.9,104.208,6.535,85.556,80.004,34.545
2720.715,3.947,8.957,105.957,6.909,84.782,79.973,33.065
2720.84,3.714,9.366,107.044,7.646,83.274,79.971,32.68
2720.965,3.469,10.056,107.66,8.36,80.719,79.989,33.169
2721.09,3.305,10.777,108.002,8.465,78.593,80.023,34.118
2721.215,3.284,11.384,107.267,7.722,79.102,80.061,35.613
2721.34,3.448,12.001,105.992,6.607,81.58,80.099,37.844
2721.465,3.844,12.552,106.602,5.73,84.581,80.129,40.193
2721.59,4.308,12.881,108.787,5.393,87.235,80.153,41.325
2721.715,4.651,12.951,110.159,5.44,89.238,80.17,41.042
2721.84,4.779,12.773,110.681,5.588,90.016,80.184,39.712
2721.965,4.746,12.351,111.276,5.743,89.385,80.199,37.533
2722.09,4.58,11.742,110.64,5.932,87.749,80.217,34.753
2722.215,4.343,11.066,109.178,6.184,85.94,80.241,32.68
2722.34,4.177,10.5,109.003,6.466,84.687,80.268,32.22
2722.465,4.131,10.165,109.95,6.745,84.375,80.297,33.011
2722.59,4.199,10.168,110.755,7.061,84.799,80.325,33.675
2722.715,4.312,10.485,110.841,7.562,85.548,80.351,33.862
2722.84,4.47,10.956,110.043,8.363,86.261,80.373,34.352
2722.965,4.689,11.311,108.648,9.147,86.606,80.393,35.822
2723.09,4.947,11.44,106.783,9.363,87.228,80.413,37.736
2723.215,5.126,11.314,105.099,8.791,88.694,80.434,38.95
2723.34,5.249,10.872,104.666,8.034,89.836,80.46,38.865
2723.465,5.395,10.031,105.474,7.487,89.078,80.49,37.764
2723.59,5.549,8.938,106.908,7.166,86.754,80.525,36.319
2723.715,5.512,8.181,108.469,6.836,85.333,80.563,35.237
2723.84,5.226,8.007,110.467,6.54,85.805,80.601,34.879
2723.965,4.782,8.317,111.996,6.52,87.188,80.638,35.454
2724.09,4.318,8.967,111.59,6.74,88.243,80.669,36.582
2724.215,3.835,10.016,110.15,7.278,88.7,80.694,37.621
2724.34,3.304,11.401,109.532,7.583,88.781,80.711,37.983
2724.465,2.806,12.942,108.858,7.696,89.109,80.721,37.97
2724.59,2.531,14.169,107.798,7.978,89.89,80.727,38.302
2724.715,2.45,15.006,108.087,8.007,90.298,80.732,39.338
2724.84,2.426,15.576,109.771,7.792,90.221,80.738,40.725
2724.965,2.46,15.855,111.051,7.601,89.536,80.748,41.975
2725.09,2.634,15.533,111.163,7.416,88.619,80.764,42.876
2725.215,2.926,14.736,110.993,7.098,88.038,80.787,43.273
2725.34,3.178,13.845,111.059,6.719,87.685,80.818,42.781
2725.465,3.259,13.252,111.043,6.521,87.372,80.853,41.504
2725.59,3.163,12.949,110.92,6.559,87.677,80.891,39.697
2725.715,2.955,13.11,110.387,6.623,89.025,80.927,37.605
2725.84,2.663,13.699,109.934,6.612,90.341,80.955,35.584
2725.965,2.31,14.64,109.678,6.561,89.948,80.97,34.231
2726.09,1.916,15.65,107.977,6.518,89.152,80.97,33.939
2726.215,1.577,16.536,105.963,6.504,89.859,80.956,34.438
2726.34,1.415,16.996,106.448,6.517,91.404,80.931,35.238
2726.465,1.464,16.912,107.776,6.515,92.238,80.901,35.932
2726.59,1.619,16.418,108.235,6.405,92.601,80.87,36.516
2726.715,1.829,15.668,108.802,6.097,92.415,80.842,36.768
2726.84,2.081,14.788,109.278,5.806,90.637,80.817,36.231
2726.965,2.33,14.043,108.843,5.711,87.606,80.795,34.872
2727.09,2.533,13.67,108.028,5.762,85.975,80.772,33.543
2727.215,2.792,13.415,107.944,5.795,86.276,80.745,33.25
2727.34,3.228,12.95,108.967,5.823,87.084,80.713,34.134
2727.465,3.922,12.032,109.383,5.877,87.419,80.677,35.158
2727.59,4.843,10.614,108.789,6.126,88.313,80.64,35.667
2727.715,5.822,9.02,108.509,6.792,90.396,80.606,35.99
2727.84,6.575,7.765,107.817,7.684,91.62,80.576,36.741
2727.965,6.964,7.043,106.575,8.401,90.398,80.554,37.687
2728.09,6.862,6.956,106.64,8.621,87.122,80.54,38.023
2728.215,6.432,7.31,106.796,8.504,84.852,80.535,37.501
2728.34,5.878,7.802,106.031,8.295,85.003,80.536,36.47
2728.465,5.303,8.206,105.76,8.142,86.135,80.542,35.377
2728.59,4.752,8.502,105.833,8.024,86.617,80.549,34.582
2728.715,4.263,8.592,105.262,7.87,86.934,80.554,34.25
2728.84,3.854,8.41,104.362,7.596,87.89,80.554,34.283
2728.965,3.51,8.191,103.901,7.333,88.721,80.546,34.64
2729.09,3.219,8.223,104.146,7.337,88.539,80.528,35.699
2729.215,2.94,8.606,104.588,7.446,87.937,80.498,37.576
2729.34,2.645,9.278,105.699,7.463,88.221,80.46,39.247
2729.465,2.331,10.072,108.193,7.411,89.026,80.414,39.057
2729.59,2.078,10.873,110.307,7.35,88.969,80.367,37.159
2729.715,1.953,11.606,110.825,7.3,87.866,80.322,35.37
2729.84,1.919,12.122,110.201,7.274,86.808,80.285,35.362
2729.965,1.965,12.197,109.057,7.303,86.507,80.257,36.527
2730.09,2.135,11.801,107.924,7.322,86.204,80.238,37.684
2730.215,2.386,11.063,107.788,7.118,85.102,80.226,38.078
2730.34,2.607,10.319,108.68,6.904,83.762,80.216,38.179
2730.465,2.765,9.704,110.529,6.857,83.087,80.205,38.64
2730.59,2.893,9.146,112.616,6.797,83.985,80.189,39.777
2730.715,3.009,8.648,114.249,6.705,85.583,80.168,41.002
2730.84,3.039,8.382,115.867,6.628,86.872,80.142,41.362
2730.965,2.948,8.368,116.484,6.463,87.438,80.117,40.577
2731.09,2.829,8.431,115.226,6.14,87.73,80.094,39.298
2731.215,2.718,8.464,113.579,5.774,87.748,80.079,38.15
2731.34,2.566,8.535,111.927,5.516,86.472,80.072,37.279
2731.465,2.398,8.636,109.646,5.386,84.181,80.071,36.76
2731.59,2.311,8.685,108.537,5.345,83.151,80.075,36.779
2731.715,2.374,8.703,108.935,5.399,83.501,80.079,37.136
2731.84,2.566,8.852,109.31,5.632,83.776,80.08,37.666
2731.965,2.892,9.205,109.472,6.032,83.583,80.075,38.283
2732.09,3.401,9.673,109.916,6.503,84.414,80.065,38.629
2732.215,3.997,10.206,110.034,7.009,86.564,80.051,38.025
2732.34,4.367,10.815,109.641,7.471,87.93,80.037,36.367
2732.465,4.413,11.478,109.802,7.78,87.839,80.023,34.716
2732.59,4.115,12.237,110.748,7.838,86.797,80.015,34.138
2732.715,3.543,13.177,111.388,7.662,85.234,80.015,34.559
2732.84,2.835,14.277,111.607,7.31,83.669,80.023,35.446
2732.965,2.17,15.408,111.509,6.948,82.963,80.042,36.754
2733.09,1.639,16.492,110.19,6.928,83.46,80.071,38.563
2733.215,1.28,17.475,107.644,7.484,84.323,80.106,40.444
2733.34,1.142,18.215,105.676,8.459,84.763,80.143,41.487
2733.465,1.179,18.542,105.275,9.038,85.137,80.176,41.699
2733.59,1.326,18.402,105.911,8.783,85.333,80.199,41.622
2733.715,1.532,17.802,107.331,8.501,85.555,80.207,41.486
2733.84,1.739,16.906,109.371,8.38,86.115,80.202,40.852
2733.965,1.921,15.725,111.202,8.308,86.934,80.188,39.506
2734.09,2.063,14.484,112.306,8.279,88.028,80.173,38.27
2734.215,2.151,13.452,112.839,8.295,88.93,80.167,38.154
2734.34,2.172,12.759,112.96,8.17,89.057,80.18,39.775
2734.465,2.144,12.241,112.84,7.952,88.037,80.214,42.189
2734.59,2.078,11.959,112.267,7.915,85.784,80.269,43.841
2734.715,1.993,12.044,110.963,7.924,82.895,80.345,43.155
2734.84,1.936,12.244,109.309,7.878,80.759,80.429,40.907
2734.965,1.906,12.448,108.214,7.832,80.804,80.513,38.666
2735.09,1.864,12.866,108.153,7.812,83.874,80.584,37.869
2735.215,1.8,13.467,107.981,7.802,87.852,80.633,38.062
2735.34,1.737,14.037,108.192,7.779,90.715,80.654,38.235
2735.465,1.711,14.313,110.448,7.731,91.626,80.645,37.71
2735.59,1.71,14.403,112.553,7.688,91.766,80.611,36.77
2735.715,1.713,14.432,112.065,7.679,92.449,80.558,35.893
2735.84,1.774,14.226,111.608,7.684,93.094,80.494,35.248
2735.965,2.015,13.436,112.094,7.674,92.163,80.428,34.612
2736.09,2.574,11.795,111.504,7.677,89.34,80.366,33.749
2736.215,3.311,9.874,111.017,7.718,86.347,80.311,32.855
2736.34,3.976,8.341,111.901,7.743,84.174,80.261,32.335
2736.465,4.389,7.642,112.542,7.674,82.704,80.217,32.45
2736.59,4.67,7.488,112.247,7.594,82.096,80.173,32.627
2736.715,4.85,7.798,111.325,7.54,82.907,80.13,32.283
2736.84,4.776,8.591,109.967,7.44,84.809,80.087,31.42
2736.965,4.538,9.51,108.662,7.368,86.408,80.047,30.571
2737.09,4.347,10.096,106.988,7.388,86.806,80.012,30.147
2737.215,4.307,10.163,104.902,7.778,86.494,79.99,30.418
2737.34,4.32,9.855,103.321,8.693,86.119,79.983,31.475
2737.465,4.332,9.278,102.754,9.683,85.334,79.996,33.176
2737.59,4.34,8.699,103.648,10.013,83.872,80.027,34.699
2737.715,4.324,8.365,105.754,9.74,82.392,80.074,35.511
2737.84,4.184,8.522,107.557,9.357,82.081,80.132,35.908
2737.965,3.892,9.209,108.656,9.195,82.767,80.19,36.808
2738.09,3.468,10.389,109.1,9.152,83.827,80.243,38.46
2738.215,3.065,11.694,108.126,9.08,85.244,80.284,40.204
2738.34,2.814,12.696,106.528,9.013,86.614,80.311,41.053
2738.465,2.765,13.164,105.885,8.976,87.664,80.325,40.466
2738.59,2.874,13.126,106.352,8.927,89.049,80.329,38.937
2738.715,3.046,12.776,106.96,8.846,90.799,80.326,37.585
2738.84,3.188,12.27,107.061,8.76,91.511,80.32,37.08
2738.965,3.226,11.644,106.855,8.696,89.429,80.312,37.291
2739.09,3.118,11.068,107.23,8.619,85.691,80.302,37.926
2739.215,2.905,10.749,107.725,8.481,83.392,80.292,38.766
2739.34,2.721,10.629,107.047,8.3,83.874,80.282,39.402
2739.465,2.63,10.549,106.552,8.121,85.608,80.273,39.389
2739.59,2.593,10.696,107.018,7.934,86.575,80.27,38.386
2739.715,2.52,11.295,106.517,7.511,86.717,80.273,37.029
2739.84,2.41,12.304,104.938,6.805,86.768,80.283,36.042
2739.965,2.337,13.462,103.167,6.431,87.003,80.301,35.709
2740.09,2.311,14.685,101.892,6.521,86.843,80.321,35.4
2740.215,2.27,16.071,102.63,6.738,85.915,80.339,34.4
2740.34,2.185,17.395,104.732,6.9,84.542,80.35,32.856
2740.465,2.119,18.24,106.703,7.029,84.096,80.35,31.783
2740.59,2.185,18.141,109.068,7.146,85.871,80.338,32.224
2740.715,2.318,17.245,111.215,7.206,88.301,80.317,34.151
2740.84,2.428,16.024,111.593,7.224,89.746,80.291,36.754
2740.965,2.487,14.754,111.11,7.268,89.538,80.268,39.056
2741.09,2.629,13.198,111.622,7.297,88.504,80.255,40.588
2741.215,2.888,11.439,112.579,7.218,87.267,80.256,41.129
2741.34,3.168,10.03,112.182,7.145,85.946,80.273,40.439
2741.465,3.364,9.275,110.818,7.27,84.745,80.304,38.922
2741.59,3.47,9.09,109.762,7.571,83.752,80.344,37.073
2741.715,3.529,9.273,109.174,7.766,83.075,80.385,35.688
2741.84,3.522,9.743,108.74,7.851,83.127,80.419,35.281
2741.965,3.33,10.527,108.912,7.95,84.474,80.438,35.852
2742.09,3.083,11.263,109.265,8.03,87.31,80.435,36.553
2742.215,2.979,11.641,109.254,7.877,90.416,80.408,36.738
2742.34,3.075,11.621,109.258,7.196,91.705,80.353,36.268
2742.465,3.259,11.434,109.404,6.317,90.659,80.273,35.529
2742.59,3.515,11.17,110.41,5.62,88.761,80.176,34.752
2742.715,3.819,10.978,112.671,5.386,88.017,80.067,34.034
2742.84,4.1,10.972,113.679,5.471,87.841,79.96,33.37
2742.965,4.303,11.173,113.165,5.617,87.238,79.862,32.758
2743.09,4.354,11.542,112.957,5.67,85.428,79.783,32.226
2743.215,4.263,11.889,112.061,5.757,82.761,79.726,31.758
2743.34,4.081,12.028,110.308,5.92,80.359,79.693,31.289
2743.465,3.935,11.878,110.099,5.993,79.264,79.682,30.772
2743.59,3.832,11.556,110.828,5.996,78.988,79.686,30.245
2743.715,3.718,11.238,110.786,6.211,79.405,79.704,29.818
2743.84,3.624,11.043,110.663,6.584,80.37,79.729,29.666
2743.965,3.612,10.921,110.637,6.838,81.988,79.758,29.903
2744.09,3.586,10.886,109.994,6.822,84.154,79.789,30.695
2744.215,3.471,10.902,109.566,6.649,85.886,79.82,32.045
2744.34,3.349,10.911,109.987,6.436,86.493,79.85,33.602
2744.465,3.295,10.734,110.218,6.301,85.78,79.88,34.257
2744.59,3.218,10.407,109.752,6.342,84.403,79.912,33.675
2744.715,3.067,9.986,109.156,6.624,83.845,79.951,32.684
2744.84,2.899,9.559,108.694,6.97,84.439,79.999,32.631
2744.965,2.785,9.158,108.14,7.177,85.256,80.059,33.546
2745.09,2.684,8.941,107.943,7.236,85.76,80.131,34.781
2745.215,2.49,9.067,108.406,7.292,85.622,80.212,35.737
2745.34,2.222,9.589,108.972,7.343,84.801,80.299,36.422
2745.465,1.997,10.397,109.346,7.204,83.806,80.386,37.031
2745.59,1.877,11.425,109.142,6.787,83.948,80.467,37.653
2745.715,1.811,12.756,107.992,6.427,85.942,80.534,38.108
2745.84,1.782,14.219,106.745,6.527,88.951,80.581,38.149
2745.965,1.799,15.254,106.255,6.968,90.788,80.605,38.103
2746.09,1.862,15.695,106.414,7.506,90.688,80.605,38.3
2746.215,1.961,15.595,107.232,7.982,90.046,80.584,38.366
2746.34,2.07,15.211,107.638,8.417,90.166,80.55,37.623
2746.465,2.188,14.687,106.589,8.724,90.766,80.51,36.102
2746.59,2.355,14.158,105.057,8.836,90.829,80.474,34.685
2746.715,2.627,13.461,103.693,8.892,89.946,80.446,33.833
2746.84,3.03,12.648,102.4,8.781,87.966,80.431,33.55
2746.965,3.39,12.1,102.405,8.256,85.191,80.431,33.912
2747.09,3.56,11.999,103.526,7.538,82.812,80.443,35.175
2747.215,3.532,12.179,103.604,7.279,82.707,80.463,37.321
2747.34,3.399,12.523,102.661,7.863,84.356,80.485,39.491
2747.465,3.171,12.957,102.172,9.049,86.376,80.504,41.032
2747.59,2.89,13.327,102.385,9.995,87.47,80.515,41.567
2747.715,2.695,13.361,103.325,10.166,87.967,80.517,41.288
2747.84,2.678,13.008,105.325,9.808,88.672,80.508,40.344
2747.965,2.767,12.448,107.247,9.67,89.617,80.489,39.205
2748.09,2.808,12.039,107.914,9.608,90.151,80.461,38.545
2748.215,2.775,11.836,107.724,9.208,89.711,80.423,38.631
2748.34,2.709,11.742,107.534,8.561,88.603,80.377,38.963
2748.465,2.62,11.691,106.751,8.201,87.45,80.324,38.968
2748.59,2.481,11.766,105.548,8.428,86.203,80.264,38.425
2748.715,2.321,11.878,105.247,8.742,85.255,80.2,37.787
2748.84,2.229,11.865,105.293,8.887,85.265,80.134,37.426
2748.965,2.308,11.493,105.508,8.957,86.06,80.072,37.522
2749.09,2.499,10.902,106.799,9.074,86.615,80.017,38.157
2749.215,2.787,10.205,108.711,9.228,86.237,79.972,39.242
